,v,vw,o,c,h,l,t,n
2817,107555.0,450.5368,450.56,450.56,450.61,450.48,1700241000000,1073
2818,80825.0,450.5518,450.567,450.56,450.59,450.5,1700241060000,774
2819,377056.0,450.322,450.56,450.6175,450.67,450.5501,1700241120000,1138
2820,70428.0,450.6119,450.6141,450.6,450.6501,450.5889,1700241180000,765
2821,88811.0,450.6108,450.61,450.63,450.67,450.55,1700241240000,929
2822,129041.0,450.6427,450.63,450.655,450.69,450.6,1700241300000,1307
2823,88545.0,450.6055,450.6528,450.6,450.67,450.56,1700241360000,758
2824,68357.0,450.61,450.605,450.58,450.67,450.56,1700241420000,678
2825,258864.0,450.5225,450.58,450.4499,450.6,450.42,1700241480000,2105
2826,103161.0,450.4751,450.46,450.47,450.52,450.4201,1700241540000,872
2827,192058.0,450.3925,450.47,450.3701,450.485,450.29,1700241600000,1307
2828,93110.0,450.3539,450.375,450.355,450.39,450.29,1700241660000,761
2829,361933.0,450.2417,450.36,450.4,450.435,450.3331,1700241720000,754
2830,73242.0,450.3338,450.39,450.34,450.39,450.3,1700241780000,817
2831,125773.0,450.2712,450.339,450.25,450.339,450.2299,1700241840000,1335
2832,104979.0,450.1375,450.255,450.1,450.26,450.0804,1700241900000,945
2833,90188.0,450.1207,450.11,450.14,450.19,450.05,1700241960000,830
2834,62928.0,450.1091,450.13,450.075,450.1699,450.06,1700242020000,604
2835,94481.0,450.0536,450.08,450.08,450.11,450.01,1700242080000,1009
2836,48230.0,450.072,450.07,450.125,450.13,450.02,1700242140000,487
2837,119088.0,450.174,450.13,450.185,450.235,450.11,1700242200000,1046
2838,51798.0,450.1467,450.19,450.165,450.2,450.0819,1700242260000,516
2839,67157.0,450.1748,450.16,450.2142,450.23,450.1101,1700242320000,656
2840,45046.0,450.2433,450.2,450.235,450.26,450.2,1700242380000,523
2841,56044.0,450.2608,450.24,450.26,450.295,450.2,1700242440000,541
2842,37039.0,450.2779,450.2503,450.25,450.345,450.22,1700242500000,472
2843,47622.0,450.2719,450.24,450.28,450.31,450.22,1700242560000,533
2844,67365.0,450.2768,450.29,450.27,450.32,450.23,1700242620000,684
2845,70842.0,450.324,450.265,450.35,450.37,450.26,1700242680000,708
2846,40815.0,450.3011,450.35,450.26,450.35,450.23,1700242740000,472
2847,64437.0,450.2901,450.26,450.36,450.36,450.21,1700242800000,721
2848,57557.0,450.3601,450.3577,450.3899,450.3909,450.31,1700242860000,476
2849,95968.0,450.407,450.385,450.4,450.425,450.38,1700242920000,680
2850,82098.0,450.411,450.39,450.4,450.44,450.38,1700242980000,674
2851,35967.0,450.4052,450.41,450.42,450.42,450.38,1700243040000,407
2852,55438.0,450.4447,450.415,450.4592,450.47,450.41,1700243100000,463
2853,64691.0,450.341,450.4565,450.2803,450.4565,450.25,1700243160000,678
2854,48504.0,450.3048,450.29,450.34,450.37,450.25,1700243220000,578
2855,38480.0,450.3644,450.33,450.39,450.41,450.32,1700243280000,454
2856,32186.0,450.3951,450.38,450.3571,450.42,450.3526,1700243340000,470
2857,41607.0,450.4047,450.35,450.4,450.4401,450.35,1700243400000,504
2858,285790.0,450.2009,450.405,450.395,450.4265,450.35,1700243460000,433
2859,43188.0,450.3972,450.4,450.435,450.44,450.36,1700243520000,409
2860,36216.0,450.4284,450.43,450.425,450.45,450.4,1700243580000,479
2861,36661.0,450.4206,450.42,450.415,450.45,450.39,1700243640000,470
2862,86134.0,450.3939,450.41,450.38,450.44,450.35,1700243700000,715
2863,66982.0,450.3058,450.38,450.3,450.38,450.24,1700243760000,650
2864,62001.0,450.2896,450.29,450.38,450.38,450.21,1700243820000,705
2865,41602.0,450.3962,450.38,450.429,450.4368,450.37,1700243880000,493
2866,63188.0,450.4508,450.43,450.45,450.47,450.42,1700243940000,653
2867,100497.0,450.4902,450.47,450.495,450.525,450.44,1700244000000,980
2868,53171.0,450.4949,450.49,450.51,450.52,450.46,1700244060000,591
2869,44363.0,450.5083,450.51,450.49,450.53,450.4819,1700244120000,499
2870,47916.0,450.4912,450.49,450.51,450.52,450.47,1700244180000,554
2871,210223.0,450.4622,450.51,450.32,450.59,450.28,1700244240000,1992
2872,56685.0,450.3364,450.325,450.3,450.44,450.25,1700244300000,737
2873,44315.0,450.3764,450.31,450.43,450.44,450.305,1700244360000,493
2874,51601.0,450.446,450.43,450.44,450.495,450.41,1700244420000,493
2875,33763.0,450.4477,450.44,450.452,450.49,450.405,1700244480000,508
2876,36470.0,450.5142,450.45,450.5399,450.56,450.45,1700244540000,510
2877,31375.0,450.512,450.53,450.49,450.5577,450.455,1700244600000,403
2878,65235.0,450.4912,450.49,450.5258,450.54,450.4,1700244660000,657
2879,108750.0,450.5709,450.52,450.6,450.6,450.51,1700244720000,927
2880,97905.0,450.5949,450.5805,450.6,450.67,450.56,1700244780000,856
2881,183091.0,450.692,450.61,450.78,450.78,450.61,1700244840000,1535
2882,128105.0,450.8138,450.77,450.8497,450.87,450.74,1700244900000,1177
2883,517249.0,450.3034,450.84,450.675,450.84,450.1769,1700244960000,988
2884,692053.0,450.2494,450.675,450.75,450.77,450.1769,1700245020000,713
2885,93687.0,450.6943,450.76,450.6703,450.7684,450.66,1700245080000,878
2886,524251.0,450.1968,450.6702,450.72,450.725,450.6702,1700245140000,295
2887,62426.0,450.7811,450.721,450.7731,450.81,450.721,1700245200000,604
2888,51490.0,450.7514,450.77,450.775,450.79,450.71,1700245260000,552
2889,79941.0,450.6802,450.77,450.7979,450.83,450.77,1700245320000,565
2890,73130.0,450.7703,450.79,450.79,450.82,450.74,1700245380000,594
2891,71827.0,450.7995,450.8,450.805,450.83,450.76,1700245440000,690
2892,45365.0,450.7863,450.8,450.8,450.82,450.75,1700245500000,456
2893,57805.0,450.8193,450.8,450.775,450.849,450.77,1700245560000,446
2894,68093.0,450.7665,450.78,450.815,450.82,450.73,1700245620000,635
2895,69120.0,450.7818,450.81,450.75,450.82,450.735,1700245680000,703
2896,94362.0,450.6851,450.7566,450.71,450.7566,450.645,1700245740000,881
2897,128448.0,450.8696,450.71,450.91,450.94,450.71,1700245800000,1337
2898,94767.0,450.6615,450.9101,450.9,450.9101,450.83,1700245860000,602
2899,155888.0,450.8608,450.91,450.9482,450.9482,450.88,1700245920000,1028
2900,363765.0,450.412,450.94,450.925,450.98,450.91,1700245980000,949
2901,42195.0,450.9275,450.925,450.97,450.98,450.885,1700246040000,551
2902,59803.0,450.9525,450.95,450.92,451.01,450.87,1700246100000,732
2903,114092.0,450.9647,450.9101,450.99,451.01,450.89,1700246160000,883
2904,63184.0,450.9562,450.98,450.915,450.985,450.915,1700246220000,541
2905,333145.0,450.3729,450.915,450.99,451.0,450.91,1700246280000,679
2906,52445.0,450.9863,450.9905,450.9778,451.01,450.95,1700246340000,471
2907,70261.0,451.0075,450.97,451.015,451.04,450.97,1700246400000,768
2908,124107.0,451.0639,451.02,451.07,451.095,451.02,1700246460000,1083
2909,387213.0,451.0921,451.0612,451.07,451.1,451.01,1700246520000,976
2910,63863.0,451.06,451.06,451.041,451.09,451.03,1700246580000,601
2911,100632.0,450.9304,451.045,450.92,451.045,450.9,1700246640000,992
2912,90530.0,450.9331,450.92,450.96,450.97,450.9001,1700246700000,798
2913,81446.0,450.8914,450.96,450.85,450.9601,450.83,1700246760000,785
2914,122494.0,450.8609,450.845,450.9,450.92,450.7919,1700246820000,857
2915,105363.0,450.903,450.88,450.9,450.955,450.85,1700246880000,721
2916,49706.0,450.9098,450.9,450.91,450.96,450.88,1700246940000,480
2917,63970.0,450.8648,450.91,450.84,450.9199,450.82,1700247000000,619
2918,86218.0,450.8287,450.84,450.855,450.885,450.77,1700247060000,776
2919,74761.0,450.8052,450.85,450.7821,450.87,450.76,1700247120000,686
2920,639726.0,450.8325,450.78,450.81,450.88,450.74,1700247180000,913
2921,38912.0,450.8464,450.81,450.89,450.89,450.79,1700247240000,387
2922,335983.0,450.3582,450.88,450.94,450.94,450.84,1700247300000,716
2923,54182.0,450.9659,450.95,450.97,451.02,450.94,1700247360000,584
2924,49318.0,450.9686,450.971,450.95,451.0,450.9331,1700247420000,422
2925,59231.0,451.0007,450.96,451.03,451.04,450.95,1700247480000,576
2926,59529.0,451.0468,451.01,451.04,451.07,451.01,1700247540000,617
2927,253990.0,451.0065,451.05,451.07,451.1,451.0,1700247600000,770
2928,111212.0,451.0792,451.07,451.1,451.13,451.0,1700247660000,1075
2929,139649.0,451.163,451.095,451.21,451.22,451.07,1700247720000,1020
2930,72498.0,451.1667,451.21,451.17,451.23,451.12,1700247780000,728
2931,101030.0,451.1661,451.17,451.175,451.21,451.125,1700247840000,864
2932,116913.0,451.1253,451.17,451.1,451.19,451.06,1700247900000,1074
2933,73938.0,451.1266,451.1,451.18,451.18,451.092,1700247960000,635
2934,189258.0,451.1885,451.17,451.225,451.2382,451.15,1700248020000,1891
2935,88879.0,451.2441,451.23,451.2301,451.26,451.2113,1700248080000,941
2936,92924.0,451.3125,451.23,451.35,451.36,451.22,1700248140000,963
2937,152452.0,451.3556,451.35,451.33,451.395,451.3,1700248200000,1212
2938,117467.0,451.272,451.32,451.1976,451.3694,451.19,1700248260000,1123
2939,135623.0,451.2289,451.1912,451.24,451.275,451.18,1700248320000,1052
2940,68581.0,451.2328,451.2399,451.19,451.27,451.19,1700248380000,551
2941,40202.0,451.2042,451.185,451.17,451.25,451.16,1700248440000,462
2942,94391.0,451.2094,451.16,451.26,451.26,451.16,1700248500000,873
2943,62836.0,451.271,451.26,451.2601,451.3,451.25,1700248560000,611
2944,60015.0,451.2771,451.265,451.255,451.31,451.25,1700248620000,498
2945,101175.0,451.1894,451.25,451.1516,451.26,451.14,1700248680000,826
2946,64366.0,451.143,451.155,451.105,451.19,451.1,1700248740000,596
2947,104971.0,451.064,451.1,450.99,451.14,450.96,1700248800000,1032
2948,93291.0,451.0192,450.99,451.03,451.05,450.99,1700248860000,780
2949,56609.0,451.0397,451.04,451.0022,451.07,450.991,1700248920000,513
2950,93872.0,450.976,451.015,450.91,451.04,450.9,1700248980000,848
2951,73231.0,450.9823,450.9107,451.0,451.04,450.9107,1700249040000,761
2952,62679.0,451.0151,451.01,450.97,451.07,450.945,1700249100000,563
2953,54701.0,450.9968,450.96,451.0,451.04,450.9397,1700249160000,482
2954,58929.0,450.9992,451.0,451.02,451.035,450.95,1700249220000,576
2955,66434.0,450.9378,451.01,450.91,451.015,450.9,1700249280000,591
2956,51673.0,450.923,450.9,450.95,450.96,450.87,1700249340000,550
2957,84362.0,450.9015,450.95,450.8699,450.9699,450.85,1700249400000,724
2958,140359.0,450.866,450.87,450.925,450.94,450.84,1700249460000,1453
2959,47287.0,450.9175,450.9299,450.9,450.94,450.9,1700249520000,531
2960,53919.0,450.9071,450.9,450.89,450.925,450.8803,1700249580000,526
2961,71963.0,450.9289,450.89,450.96,450.97,450.87,1700249640000,694
2962,72972.0,450.9945,450.97,451.03,451.04,450.95,1700249700000,794
2963,60857.0,451.0577,451.04,451.05,451.09,451.025,1700249760000,647
2964,71495.0,451.0514,451.05,450.955,451.11,450.94,1700249820000,822
2965,109561.0,450.8759,450.9422,450.82,450.97,450.82,1700249880000,1063
2966,128835.0,450.7939,450.82,450.8209,450.85,450.75,1700249940000,1025
2967,72860.0,450.8273,450.83,450.82,450.865,450.78,1700250000000,649
2968,110155.0,450.7539,450.815,450.6607,450.8191,450.66,1700250060000,877
2969,163207.0,450.693,450.67,450.69,450.76,450.64,1700250120000,1256
2970,93959.0,450.7878,450.6885,450.86,450.86,450.6885,1700250180000,848
2971,345138.0,450.3643,450.86,450.89,450.905,450.83,1700250240000,869
2972,75835.0,450.9054,450.885,450.91,450.96,450.85,1700250300000,663
2973,53171.0,450.9335,450.91,450.965,450.97,450.89,1700250360000,597
2974,89531.0,450.8706,450.96,450.7887,450.965,450.7887,1700250420000,801
2975,53094.0,450.7682,450.7886,450.76,450.81,450.735,1700250480000,539
2976,67951.0,450.7354,450.76,450.77,450.78,450.69,1700250540000,599
2977,68161.0,450.7752,450.76,450.76,450.82,450.74,1700250600000,724
2978,59695.0,450.7843,450.76,450.82,450.82,450.7529,1700250660000,707
2979,76490.0,450.7943,450.81,450.76,450.8486,450.75,1700250720000,659
2980,45564.0,450.7785,450.77,450.79,450.81,450.74,1700250780000,468
2981,54613.0,450.7907,450.79,450.82,450.83,450.75,1700250840000,557
2982,111406.0,450.8891,450.8195,450.89,450.93,450.8,1700250900000,889
2983,129639.0,450.9026,450.9,450.9301,450.94,450.88,1700250960000,842
2984,56417.0,450.9241,450.93,450.92,450.96,450.89,1700251020000,551
2985,47329.0,450.9297,450.92,450.94,450.95,450.9,1700251080000,438
2986,59626.0,450.9313,450.93,450.945,450.9775,450.9,1700251140000,568
2987,97740.0,450.9739,450.95,450.88,451.02,450.87,1700251200000,847
2988,65619.0,450.8868,450.89,450.87,450.9387,450.84,1700251260000,644
2989,92606.0,450.9848,450.865,451.035,451.04,450.861,1700251320000,804
2990,122285.0,451.0367,451.03,450.99,451.1,450.95,1700251380000,1054
2991,65263.0,450.9826,451.0,450.95,451.0399,450.8999,1700251440000,684
2992,79325.0,451.0113,450.96,451.01,451.05,450.94,1700251500000,746
2993,96885.0,450.9042,451.01,450.88,451.035,450.8233,1700251560000,1069
2994,63313.0,450.9222,450.88,450.92,450.96,450.88,1700251620000,655
2995,116691.0,450.9247,450.91,450.92,450.965,450.885,1700251680000,1113
2996,79123.0,450.9037,450.925,450.92,450.96,450.87,1700251740000,675
2997,66658.0,450.8484,450.91,450.8827,450.91,450.8,1700251800000,685
2998,89476.0,450.7814,450.89,450.7723,450.89,450.71,1700251860000,896
2999,103181.0,450.8244,450.78,450.8899,450.895,450.77,1700251920000,914
3000,295353.0,450.8949,450.88,450.85,450.95,450.84,1700251980000,1149
3001,71032.0,450.8843,450.85,450.85,450.94,450.83,1700252040000,766
3002,72204.0,450.807,450.85,450.79,450.85,450.77,1700252100000,707
3003,54713.0,450.7894,450.81,450.78,450.82,450.75,1700252160000,571
3004,58359.0,450.8162,450.78,450.86,450.88,450.765,1700252220000,606
3005,56472.0,450.846,450.86,450.88,450.895,450.8,1700252280000,637
3006,82770.0,450.9201,450.88,450.9,450.95,450.86,1700252340000,766
3007,67288.0,450.9045,450.91,450.905,450.93,450.87,1700252400000,728
3008,159860.0,450.9499,450.9,450.97,450.99,450.89,1700252460000,1176
3009,82976.0,450.9545,450.95,450.96,450.98,450.92,1700252520000,819
3010,130559.0,451.0147,450.96,451.0399,451.055,450.945,1700252580000,1037
3011,88642.0,451.0469,451.03,451.08,451.095,450.98,1700252640000,755
3012,277379.0,451.1826,451.07,451.23,451.28,451.04,1700252700000,2249
3013,324164.0,451.3257,451.22,451.29,451.42,451.21,1700252760000,2676
3014,132388.0,451.254,451.29,451.23,451.29,451.21,1700252820000,1126
3015,126412.0,451.2489,451.23,451.2,451.275,451.19,1700252880000,1263
3016,773889.0,451.2185,451.19,451.09,451.195,451.06,1700252940000,1913
3017,485088.0,451.12,451.09,451.04,451.13,451.01,1700253000000,1635
3018,490517.0,450.5078,451.04,450.73,451.05,450.71,1700253060000,2165
3019,402408.0,450.5316,450.73,450.39,450.73,450.32,1700253120000,3897
3020,296107.0,450.3653,450.39,450.38,450.4799,450.29,1700253180000,2602
3021,233110.0,450.4844,450.39,450.5519,450.58,450.36,1700253240000,2064
3022,181831.0,450.5984,450.57,450.69,450.73,450.505,1700253300000,1613
3023,274707.0,450.536,450.68,450.48,450.7,450.46,1700253360000,2371
3024,439835.0,450.2989,450.48,450.43,450.52,450.405,1700253420000,1705
3025,97617.0,450.4428,450.42,450.48,450.5,450.4,1700253480000,1018
3026,205550.0,450.404,450.48,450.33,450.505,450.29,1700253540000,1867
3027,382113.0,450.2495,450.3368,450.255,450.35,450.2,1700253600000,2906
3028,277728.0,450.2818,450.25,450.375,450.38,450.21,1700253660000,2005
3029,236508.0,450.4241,450.37,450.4701,450.51,450.34,1700253720000,2198
3030,183369.0,450.4663,450.47,450.4701,450.51,450.42,1700253780000,1714
3031,134252.0,450.4056,450.475,450.305,450.51,450.29,1700253840000,1446
3032,181663.0,450.3145,450.3,450.375,450.41,450.24,1700253900000,1768
3033,201512.0,450.4159,450.375,450.415,450.46,450.37,1700253960000,1732
3034,216808.0,450.3783,450.4,450.388,450.45,450.28,1700254020000,1963
3035,633636.0,450.3012,450.385,450.31,450.41,450.21,1700254080000,4807
3036,163427.0,450.3009,450.31,450.22,450.37,450.21,1700254140000,1622
3037,340428.0,450.2966,450.24,450.27,450.37,450.24,1700254200000,3238
3038,287625.0,450.3881,450.275,450.52,450.54,450.27,1700254260000,2474
3039,576046.0,450.3785,450.5202,450.58,450.65,450.48,1700254320000,2301
3040,193935.0,450.6303,450.57,450.645,450.67,450.565,1700254380000,1373
3041,306770.0,450.5932,450.65,450.62,450.65,450.5401,1700254440000,2011
3042,668104.0,450.716,450.61,450.72,450.785,450.6,1700254500000,2734
3043,437647.0,450.8003,450.72,450.79,450.86,450.72,1700254560000,2746
3044,458508.0,450.8445,450.79,450.85,450.88,450.79,1700254620000,2663
3045,573672.0,450.8623,450.845,450.82,450.89,450.82,1700254680000,3451
3046,1828410.0,450.6321,450.825,450.78,450.86,450.61,1700254740000,6481
3047,288833.0,450.7729,450.79,450.69,450.87,450.64,1700254800000,933
3048,110126.0,450.6872,450.72,450.72,450.73,450.5439,1700254860000,290
3049,321551.0,450.2978,450.7,450.76,450.76,450.7,1700254920000,278
3050,38511.0,450.7055,450.74,450.68,450.76,450.68,1700254980000,157
3051,2138135.0,450.1972,450.68,450.71,450.73,450.67,1700255040000,180
3052,264633.0,450.7514,450.69,450.68,450.7548,450.66,1700255100000,73
3053,57837.0,450.6179,450.67,450.59,450.67,450.58,1700255160000,168
3054,1151614.0,450.7398,450.59,450.6,450.62,450.54,1700255220000,171
3055,102271.0,450.6387,450.61,450.58,450.7,450.58,1700255280000,240
3056,110259.0,450.6094,450.62,450.69,451.0,450.0,1700255340000,222
3057,63820.0,450.6872,450.69,450.62,450.71,450.62,1700255400000,128
3058,5188081.0,450.7537,450.59,450.53,450.7617,450.51,1700255460000,223
3059,14394.0,450.5492,450.53,450.59,450.59,450.52,1700255520000,78
3060,579315.0,450.3841,450.58,450.56,450.58,450.53,1700255580000,273
3061,54340.0,450.5269,450.57,450.53,450.58,450.5,1700255640000,156
3062,98706.0,450.7317,450.52,450.52,450.79,450.51,1700255700000,107
3063,73176.0,450.5178,450.525,450.54,450.55,450.5,1700255760000,163
3064,1797.0,450.5711,450.55,450.58,450.58,450.55,1700255820000,28
3065,23740.0,450.5765,450.59,450.57,450.6,450.57,1700255880000,49
3066,5222.0,450.5892,450.56,450.59,450.59,450.56,1700255940000,20
3067,10779.0,450.5605,450.58,450.55,450.6,450.55,1700256060000,38
3068,1088.0,450.5622,450.56,450.57,450.57,450.56,1700256120000,13
3069,30438.0,450.5579,450.55,450.54,450.57,450.54,1700256180000,52
3070,24798.0,450.5462,450.54,450.54,450.55,450.53,1700256240000,77
3071,2244.0,450.5486,450.54,450.55,450.55,450.54,1700256300000,27
3072,5824.0,450.5504,450.54,450.55,450.55,450.54,1700256360000,24
3073,58100.0,450.5892,450.57,450.59,450.6,450.57,1700256420000,108
3074,2794.0,450.5919,450.59,450.6,450.6,450.59,1700256540000,17
3075,5602.0,450.5927,450.59,450.6,450.6,450.5897,1700256600000,21
3076,6823.0,450.526,450.58,450.5,450.58,450.5,1700256660000,35
3077,335764.0,450.7784,450.5,450.49,450.79,450.48,1700256720000,42
3078,10745.0,450.4276,450.44,450.42,450.44,450.42,1700256780000,42
3079,5184.0,450.4199,450.42,450.42,450.42,450.42,1700256840000,14
3080,92331.0,450.4565,450.42,450.5,450.5,450.4,1700256900000,262
3081,928.0,450.4999,450.5,450.5,450.5,450.5,1700256960000,8
3082,5620.0,450.486,450.48,450.5,450.5,450.47,1700257020000,25
3083,1876.0,450.4897,450.49,450.5,450.5,450.48,1700257080000,23
3084,1198.0,450.4959,450.5,450.48,450.5,450.48,1700257140000,10
3085,677.0,450.4874,450.49,450.48,450.49,450.48,1700257200000,6
3086,2952.0,450.4722,450.48,450.45,450.48,450.45,1700257260000,19
3087,8636.0,450.4862,450.49,450.5097,450.5097,450.48,1700257380000,34
3088,1828.0,450.51,450.51,450.51,450.51,450.51,1700257440000,12
3089,4337.0,450.5125,450.5,450.51,450.53,450.5,1700257500000,18
3090,28799.0,450.4576,450.5,450.43,450.5,450.43,1700257560000,91
3091,13295.0,450.4333,450.44,450.4,450.45,450.4,1700257620000,34
3092,573.0,450.4304,450.43,450.43,450.43,450.43,1700257680000,10
3093,13171.0,450.4263,450.45,450.44,450.45,450.42,1700257740000,45
3094,10330.0,450.425,450.46,450.42,450.46,450.42,1700257800000,24
3095,612.0,450.4047,450.4,450.4,450.4,450.4,1700257860000,8
3096,1125.0,450.4411,450.45,450.43,450.45,450.43,1700257920000,10
3097,633.0,450.4458,450.45,450.45,450.45,450.45,1700257980000,5
3098,781.0,450.4327,450.4303,450.4303,450.4303,450.4303,1700258040000,9
3099,1001.0,450.46,450.46,450.46,450.46,450.46,1700258100000,4
3100,453.0,450.449,450.45,450.45,450.45,450.45,1700258160000,11
3101,8105.0,450.4218,450.43,450.41,450.43,450.41,1700258220000,29
3102,2893.0,450.3978,450.4,450.4,450.4,450.39,1700258280000,16
